# ----------------------------------------
# Toate datele site-ului
# Pages
# 20140311-20140410
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/doku.php?id=why_i_write_and_days_of_future_past&rev=1396704371,3,1,00:00:49,0,0.00%,0.00%,$0.00
/doku.php?id=why_i_write_and_the_days_of_future_past&do=edit&rev=1396041015,3,1,00:03:03,0,0.00%,0.00%,$0.00
/doku.php?id=why_i_write_and_the_days_of_future_past&do=edit&rev=1396050348,3,2,00:02:12,1,0.00%,33.33%,$0.00
/doku.php?id=why_i_write_and_the_days_of_future_past&do=edit&rev=1396339026,3,2,00:02:27,0,0.00%,0.00%,$0.00
/doku.php?id=why_is_radiation_so_dangerous&do=edit&rev=0,3,1,00:00:47,0,0.00%,0.00%,$0.00
/doku.php?id=why_team_fortress_2_was_successful&do=edit&rev=0,3,2,00:00:30,0,0.00%,0.00%,$0.00
/doku.php?id=why_the_myth_of_effortless_internet_income_should_be_debunked,3,2,00:00:14,0,0.00%,33.33%,$0.00
/doku.php?id=why_would_a_swat_cop_savagely_knock_down_a_petite_female_student_minding_her_own_business&do=draft&rev=1396601450,3,1,00:00:30,0,0.00%,0.00%,$0.00
/doku.php?id=why_would_a_swat_cop_savagely_knock_down_a_petite_female_student_minding_her_own_business&do=edit&rev=1396604959,3,1,00:04:12,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:dummyparagraph,3,3,00:00:38,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:aliraza88588&do=edit&rev=0,3,2,00:00:14,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:aliraza88588&do=login,3,2,00:00:10,1,0.00%,33.33%,$0.00
/doku.php?id=wiki:user:Amirali00124,3,3,00:00:08,2,100.00%,66.67%,$0.00
/doku.php?id=wiki:user:aramus,3,3,00:00:04,0,0.00%,66.67%,$0.00
/doku.php?id=wiki:user:athanasios_motok&do=revisions,3,2,00:01:59,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:backa18&do=edit&rev=1396651202,3,1,00:00:29,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:bearsfan94,3,2,00:00:10,0,0.00%,33.33%,$0.00
/doku.php?id=wiki:user:Caprigon,3,2,00:03:17,2,0.00%,33.33%,$0.00
/doku.php?id=wiki:user:cybernet&do=edit&rev=1395082478,3,2,00:00:15,0,0.00%,33.33%,$0.00
/doku.php?id=wiki:user:cybernet&do=edit&rev=1395185535,3,1,00:00:16,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:Dead_bit,3,3,00:03:50,2,50.00%,66.67%,$0.00
/doku.php?id=wiki:user:dhouses&do=edit&rev=1392209687,3,1,00:00:39,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:dhouses&do=edit&rev=1394702990,3,1,00:00:45,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:diedicar&do=backlink,3,2,00:00:13,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:edpatton,3,2,00:00:19,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:eeharris&do=backlink,3,3,00:00:13,0,0.00%,33.33%,$0.00
/doku.php?id=wiki:user:eeharris&do=edit&rev=1395863171,3,2,00:03:11,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:eeharris&rev=1393355087&mddo=cite,3,3,00:00:00,0,0.00%,100.00%,$0.00
/doku.php?id=wiki:user:Flam,3,3,00:00:09,3,66.67%,66.67%,$0.00
/doku.php?id=wiki:user:flunkie,3,2,00:00:30,0,0.00%,33.33%,$0.00
/doku.php?id=wiki:user:fuzzybear&do=login,3,2,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:hayek&do=edit&rev=1394557843,3,1,00:00:06,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:heliumbm,3,1,00:00:29,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:imatt1990,3,1,00:00:40,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:Itsonlikedonkeykong,3,2,00:00:28,2,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:jackrussell,3,1,00:00:38,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:Kimlle,3,2,00:00:10,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:kishornayak&do=edit&rev=0,3,1,00:00:42,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:kishornayak&do=edit&rev=1396940242,3,2,00:02:10,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:kumala,3,1,00:00:24,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:kvikram,3,2,00:00:13,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:marticps,3,1,00:00:56,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:Masscash,3,3,00:00:46,1,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:masscash&do=admin,3,1,00:02:46,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:masscash&do=login,3,3,00:00:15,0,0.00%,33.33%,$0.00
/doku.php?id=wiki:user:max2838,3,1,00:00:42,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:Melodiemuse,3,3,00:00:17,2,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:merockstar&do=admin&page=usermanager,3,2,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:mrelite&rev=1386109870,3,1,00:00:20,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:Nafindix,3,2,00:09:00,2,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:nafindix&do=edit&rev=1396373253,3,2,00:01:32,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:nafindix&do=edit&rev=1396431371,3,2,00:00:31,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:ninthaxis&do=admin,3,1,00:00:05,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:notabot,3,3,00:00:17,1,0.00%,66.67%,$0.00
/doku.php?id=wiki:user:operaficionado,3,1,00:00:27,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:psycholol&do=profile,3,1,00:00:05,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:psycholol&do=revisions,3,3,00:05:06,0,0.00%,33.33%,$0.00
/doku.php?id=wiki:user:pythonideus,3,2,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:raptorak&s[]=tanks,3,1,00:00:19,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:redfalken&do=login,3,2,00:00:35,1,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:rich2014&do=edit&rev=1395778140,3,2,00:00:25,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:samkary&do=edit&rev=1396691868,3,1,00:00:41,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:sceeth0,3,3,00:00:14,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:sedgwyck&do=draft&rev=1395580059,3,1,00:00:33,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:seekingsage,3,1,00:00:11,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:Sharkness,3,3,00:00:00,2,100.00%,100.00%,$0.00
/doku.php?id=wiki:user:sharkness&do=edit&rev=1396573309,3,1,00:00:29,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:sharkness&do=revisions,3,1,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:shinybitcoins,3,3,00:00:26,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:silverdragon&do=revisions,3,2,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:smtp25933,3,2,00:00:03,0,0.00%,33.33%,$0.00
/doku.php?id=wiki:user:taoski&do=revisions,3,2,00:00:08,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:tayfun73&do=edit&rev=1394965626,3,2,00:01:58,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:tayfun73&do=edit&rev=1395134566,3,1,00:00:34,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:the_goat_master,3,2,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:thedischarger&do=edit&rev=1395973861,3,3,00:00:59,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:tobeson,3,1,00:06:13,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:user932326&do=revisions,3,3,00:00:11,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:vikramk&do=edit&rev=0,3,1,00:02:15,0,0.00%,33.33%,$0.00
/doku.php?id=wiki:user:vikramk&do=edit&rev=1396098542,3,1,00:00:20,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:vikramk&do=edit&rev=1396112123,3,2,00:00:16,0,0.00%,33.33%,$0.00
/doku.php?id=wiki:user:wildelf&do=profile,3,1,00:00:14,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:windmaestro,3,1,00:00:12,0,0.00%,33.33%,$0.00
/doku.php?id=wiki:user:Wolfmedia,3,3,00:00:43,1,100.00%,33.33%,$0.00
/doku.php?id=will_i_too_hoard_devcoins,3,3,00:01:31,1,100.00%,33.33%,$0.00
/doku.php?id=will_the_real_bitcoin_billionaire_please_stand_up,3,3,00:00:04,2,100.00%,66.67%,$0.00
/doku.php?id=wine_making_tips_for_beginners,3,2,00:00:22,0,0.00%,0.00%,$0.00
/doku.php?id=world_war_ii_-_japanese_banana_notes_versus_usd,3,3,00:00:13,1,100.00%,66.67%,$0.00
/doku.php?id=world_war_plaris_0_prologue,3,2,00:00:29,0,0.00%,0.00%,$0.00
/doku.php?id=wright_brothers,3,3,00:00:08,2,100.00%,66.67%,$0.00
/doku.php?id=writers_block_and_randomness,3,3,00:00:22,0,0.00%,33.33%,$0.00
/doku.php?id=writing_for_the_screen_screenwriting_part_2,3,1,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=wrongful_termination_lawyers,3,2,00:00:02,0,0.00%,0.00%,$0.00
/doku.php?id=yad_vashem_stock_photo&rev=0,3,3,00:00:12,0,0.00%,66.67%,$0.00
/doku.php?id=yad_vashem_stock_photo&rev=0&mddo=cite,3,3,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=yoga,3,3,00:00:10,2,100.00%,66.67%,$0.00
/doku.php?id=your_intelligence_and_the_jfk_rfk_assassinations,3,2,00:00:23,0,0.00%,0.00%,$0.00
/523359f1e023941d2b000a42/53221e846f8d958e4c1cf836/ae51a0612bd81d255b2e3d17f7566da1/Religious_Beliefs_and_Practices_of_the_Lakota_Sioux.htm,2,1,00:28:18,1,0.00%,50.00%,$0.00
/compare-results,2,2,00:00:00,2,100.00%,100.00%,$0.00
/doku.php?do=recent&id=start&show_changes=both&first[500]=less+recent+>>,2,2,00:00:33,0,0.00%,0.00%,$0.00
/doku.php?do=recent&id=start&show_changes=pages&first[100]=less+recent+>>,2,1,00:00:08,0,0.00%,0.00%,$0.00
/doku.php?do=recent&id=start&show_changes=pages&first[1500]=less+recent+>>,2,1,00:02:41,0,0.00%,50.00%,$0.00
/doku.php?do=revisions&first=100&id=start,2,1,00:01:23,0,0.00%,0.00%,$0.00
"/doku.php?do=search&id=""Advice+of+a+House+Husband+""&fulltext=Search",2,2,00:00:08,0,0.00%,0.00%,$0.00
"/doku.php?do=search&id=""Are+You+Flabby+On+The+Inside""&fulltext=Search",2,2,00:00:07,0,0.00%,0.00%,$0.00
"/doku.php?do=search&id=""avoid_asthma_attacks""&fulltext=Search",2,1,00:00:05,0,0.00%,0.00%,$0.00
"/doku.php?do=search&id=""Helping+Children+Handle+Stress""&fulltext=Search",2,2,00:00:04,0,0.00%,0.00%,$0.00
"/doku.php?do=search&id=""Making+The+Most+You""&fulltext=Search",2,2,00:00:10,1,100.00%,50.00%,$0.00
"/doku.php?do=search&id=""Take+a+Walk+-+You+Will+Like+It""&fulltext=Search",2,2,00:00:04,0,0.00%,50.00%,$0.00
/doku.php?do=search&id=2+Of+The+Best+Kettlebell+Exercises+For+Beginners&fulltext=Search,2,1,00:00:11,1,0.00%,0.00%,$0.00
/doku.php?do=search&id=aatrox&fulltext=Search,2,1,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=Aatrox&fulltext=Search,2,1,00:00:03,0,0.00%,50.00%,$0.00
/doku.php?do=search&id=alt+coin+cloning+guide&fulltext=Search,2,1,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=analyze&fulltext=Search,2,1,00:00:19,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=birds&fulltext=Search,2,1,00:00:13,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=bitcoindardling&fulltext=Search,2,1,00:00:13,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=caprigon&fulltext=Search,2,2,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=clock&fulltext=Search,2,2,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=computing+for+good&fulltext=Search,2,1,00:00:06,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=conspiracy&fulltext=Search,2,1,00:00:03,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=criteria&fulltext=Search,2,1,00:00:05,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=Devcoin&fulltext=Search,2,2,00:00:06,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=devcoin+value&fulltext=Search,2,2,00:01:16,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=develcuy&fulltext=Search,2,1,00:00:59,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=devtome+improvements&fulltext=Search,2,1,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=dgex&fulltext=Search,2,2,00:00:33,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=DOGECOIN&fulltext=Search,2,1,00:00:03,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=electronics&fulltext=Search,2,1,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=ember+(song)&fulltext=Search,2,2,00:00:18,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=flying&fulltext=Search,2,1,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=franko&fulltext=Search,2,1,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=games&fulltext=Search,2,1,00:00:18,0,0.00%,50.00%,$0.00
/doku.php?do=search&id=gear+sets&fulltext=Search,2,2,00:00:15,1,100.00%,50.00%,$0.00
/doku.php?do=search&id=graap,2,1,00:00:13,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=gta&fulltext=Search,2,1,00:00:33,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=guide&fulltext=Search,2,2,00:00:45,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=Heat+your+house+for+free&fulltext=Search,2,1,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=ixc&fulltext=Search,2,1,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=kincaid,2,1,00:00:56,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=litecoin&fulltext=Search,2,1,00:00:08,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=logos&fulltext=Search,2,2,00:00:16,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=meditation&fulltext=Search,2,1,00:00:13,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=mining&fulltext=Search,2,2,00:04:07,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=minoan+culture&fulltext=Search,2,1,00:12:11,0,0.00%,50.00%,$0.00
/doku.php?do=search&id=mortalsun9&fulltext=Search,2,2,00:00:03,0,0.00%,50.00%,$0.00
/doku.php?do=search&id=notabot&fulltext=Search,2,2,00:06:11,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=Password+cracking&fulltext=Search,2,1,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=payout+clock&fulltext=Search,2,2,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=phenyl&fulltext=Search,2,1,00:00:08,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=playground&fulltext=Search,2,1,00:00:07,1,0.00%,0.00%,$0.00
/doku.php?do=search&id=Pro+Life+Hypocrisy+And+How+To+Prevent+Abortions+While+Keeping+Them+Legal&fulltext=Search,2,1,00:00:18,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=proof+of+stack&fulltext=Search,2,1,00:00:45,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=rating+&fulltext=Search,2,1,00:00:07,0,0.00%,50.00%,$0.00
/doku.php?do=search&id=rating+34&fulltext=Search,2,2,00:00:11,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=rating+multiplier&fulltext=Search,2,1,00:00:03,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=ratings+guide&fulltext=Search,2,1,00:00:13,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=rich201&fulltext=Search,2,1,00:00:03,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=rich2014&fulltext=Search,2,1,00:00:02,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=scrypt_&fulltext=Search,2,1,00:00:18,0,0.00%,50.00%,$0.00
/doku.php?do=search&id=sha256&fulltext=Search,2,2,00:00:03,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=sha256D+altcoin+cloning&fulltext=Search,2,1,00:00:15,0,0.00%,50.00%,$0.00
/doku.php?do=search&id=short+story&fulltext=Search,2,1,00:00:11,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=sidhujag&fulltext=Search,2,1,00:04:07,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=star+trek&fulltext=Search,2,1,00:01:51,1,0.00%,0.00%,$0.00
/doku.php?do=search&id=suicide&fulltext=Search,2,1,00:00:17,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=The+Best+Kettlebell+Ab+Exercises+For+a+Strong+Six+Pack+And+Core&fulltext=Search,2,1,00:00:23,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=the+imprisonment+of+ayal+markovic&fulltext=Search,2,1,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=time+travel&fulltext=Search,2,1,00:00:28,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=unclejed613&fulltext=Search,2,1,00:02:46,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=varus&fulltext=Search,2,1,00:00:03,1,0.00%,0.00%,$0.00
/doku.php?do=search&id=victoria+chemeicals&fulltext=Search,2,1,00:00:08,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=virtualworksmedia&fulltext=Search,2,2,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=wallet&fulltext=Search,2,2,00:02:27,0,0.00%,0.00%,$0.00
/doku.php?id= 1MdS2YUCX8zZN2Py2WzWALRgj6jGg89L8w,2,1,00:00:06,0,0.00%,0.00%,$0.00
/doku.php?id=1,2,1,00:00:06,0,0.00%,50.00%,$0.00
/doku.php?id=1',2,2,00:00:07,1,100.00%,50.00%,$0.00
/doku.php?id=10_practical_ways_to_be_happier&do=edit&rev=1396631890,2,1,00:00:21,0,0.00%,0.00%,$0.00
/doku.php?id=10_reasons_being_a_writer_is_awesome&do=edit&rev=0,2,1,00:01:22,0,0.00%,0.00%,$0.00
/doku.php?id=10_reasons_being_a_writer_is_awesome&do=login,2,2,00:00:13,0,0.00%,0.00%,$0.00
/doku.php?id=12_qualities_of_exceptional_leaders&do=revisions,2,2,00:00:10,0,0.00%,0.00%,$0.00
/doku.php?id=1940s,2,2,00:00:10,0,0.00%,50.00%,$0.00
/doku.php?id=2013_nba_offseason,2,2,00:00:14,0,0.00%,50.00%,$0.00
/doku.php?id=20th_century_divergence_on_americas_international_role,2,2,00:00:04,1,100.00%,50.00%,$0.00
/doku.php?id=2c-i,2,2,00:00:27,0,0.00%,50.00%,$0.00
/doku.php?id=3_kettlebell_shoulder_exercises&do=edit&rev=0,2,1,00:05:53,0,0.00%,0.00%,$0.00
/doku.php?id=4-ho-met,2,1,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?id=4k_televisions_are_not_ready,2,2,00:02:51,1,100.00%,50.00%,$0.00
/doku.php?id=5_kettlebell_training_benefits,2,2,00:00:19,0,0.00%,0.00%,$0.00
/doku.php?id=6coin,2,1,00:00:11,0,0.00%,0.00%,$0.00
/doku.php?id=7_things_that_will_happen_during_a_fight,2,2,00:00:37,0,0.00%,0.00%,$0.00
/doku.php?id=7_tips_to_create_effective_facebook_ads&do=edit&rev=1395723058,2,1,00:01:17,0,0.00%,0.00%,$0.00
/doku.php?id=7_tips_to_create_effective_facebook_ads&do=login,2,1,00:00:12,1,0.00%,0.00%,$0.00
/doku.php?id=7_tips_to_create_effective_facebook_ads&do=revisions,2,1,00:00:09,0,0.00%,50.00%,$0.00
/doku.php?id=7_tips_to_plan_your_finances,2,2,00:00:00,1,100.00%,100.00%,$0.00
/doku.php?id=76.116.97.245&do=admin,2,1,00:00:14,0,0.00%,0.00%,$0.00
/doku.php?id=a_boy_a_market_and_a_dragon_egg&do=edit&rev=1395281905,2,1,00:00:08,0,0.00%,0.00%,$0.00
/doku.php?id=a_brief_history_of_the_federal_reserve,2,2,00:00:00,0,0.00%,100.00%,$0.00
/doku.php?id=a_brief_introduction_to_linux,2,2,00:00:11,0,0.00%,0.00%,$0.00
/doku.php?id=a_comprehensive_analysis_of_their_eyes_were_watching_god_zora_neale_hurston,2,2,00:00:31,1,100.00%,50.00%,$0.00
/doku.php?id=a_dark_tale,2,2,00:00:37,0,0.00%,50.00%,$0.00
/doku.php?id=a_general_history_of_money_and_banking,2,2,00:00:11,0,0.00%,50.00%,$0.00
/doku.php?id=a_hit_is_a_hit_s01e10_the_sopranos&do=edit&rev=1390243728,2,1,00:00:05,0,0.00%,0.00%,$0.00
/doku.php?id=a_husband_is_not_enough_for_the_missus&do=edit&rev=0,2,1,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?id=a_little_bit_of_sun_is_good_for_your_bones&do=edit&rev=0,2,1,00:00:10,0,0.00%,0.00%,$0.00
/doku.php?id=a_look_at_clocks&do=edit&rev=1396927316,2,1,00:00:35,0,0.00%,0.00%,$0.00
/doku.php?id=a_look_at_clocks&do=edit&rev=1396927434,2,1,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=a_look_at_clocks&do=edit&rev=1396928239,2,2,00:00:37,0,0.00%,0.00%,$0.00
/doku.php?id=a_look_at_clocks&do=revisions,2,1,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?id=a_martial_arts_bucket_list,2,2,00:00:00,2,100.00%,100.00%,$0.00
/doku.php?id=a_modest_proposal_-_response,2,2,00:00:00,0,0.00%,100.00%,$0.00
/doku.php?id=a_political_encounter,2,2,00:00:00,1,100.00%,100.00%,$0.00
/doku.php?id=a_post-structuralist_interpretation_of_the_image,2,2,00:00:07,1,100.00%,50.00%,$0.00
/doku.php?id=a_product_review_of_the_canon_5d&do=edit&rev=1393706073,2,1,00:00:21,0,0.00%,0.00%,$0.00
/doku.php?id=a_proposal_for_the_study_of_the_role_of_hbx_in_hepatocellular_carcinoma,2,2,00:00:21,1,100.00%,50.00%,$0.00
/doku.php?id=a_real_bedtime_story&do=edit&rev=1393126024,2,1,00:00:15,0,0.00%,0.00%,$0.00
/doku.php?id=a_story_in_emails&do=edit&rev=1390478972,2,1,00:00:23,0,0.00%,0.00%,$0.00
/doku.php?id=a_successful_trade,2,2,00:03:06,0,0.00%,0.00%,$0.00
/doku.php?id=a_third_way_thought_experiment_part_1&do=revisions,2,2,00:00:03,0,0.00%,50.00%,$0.00
/doku.php?id=a_time_i_was_alone,2,1,00:00:20,0,0.00%,0.00%,$0.00
/doku.php?id=a_time_of_fear,2,1,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?id=a_true_fish_story,2,2,00:00:01,0,0.00%,50.00%,$0.00
/doku.php?id=a_walk_through_gangster_rap,2,2,00:00:00,2,100.00%,100.00%,$0.00
/doku.php?id=a_wedding_planning_software_can_really_help_you_save_money&do=edit&rev=0,2,1,00:00:06,0,0.00%,0.00%,$0.00
/doku.php?id=a_world_money_maker,2,2,00:00:25,0,0.00%,0.00%,$0.00
/doku.php?id=a_wounded_general_retires_and_starts_a_business,2,1,00:02:44,0,0.00%,0.00%,$0.00
/doku.php?id=Aatrox,2,1,00:00:03,0,0.00%,0.00%,$0.00
/doku.php?id=ABoltFromTheBlue,2,1,00:00:43,0,0.00%,0.00%,$0.00
/doku.php?id=aboltfromtheblue&do=edit&rev=1396928203,2,1,00:00:16,0,0.00%,0.00%,$0.00
/doku.php?id=about_color_therapy,2,2,00:00:00,2,100.00%,100.00%,$0.00
/doku.php?id=abruzzo_-_the_mountainous_region,2,2,00:00:14,1,100.00%,50.00%,$0.00
/doku.php?id=absentee_fathers&do=edit&rev=0,2,1,00:00:17,0,0.00%,0.00%,$0.00
/doku.php?id=acne,2,1,00:00:55,0,0.00%,0.00%,$0.00
/doku.php?id=acoustics_and_hearing,2,1,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?id=addiction_poem&do=edit&rev=0,2,1,00:00:31,0,0.00%,0.00%,$0.00
/doku.php?id=adding_value_to_devcoins&do=backlink,2,1,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?id=admi&do=edit&rev=0,2,2,00:00:03,1,0.00%,50.00%,$0.00
/doku.php?id=adolf_hitler_in_the_1920s,2,2,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?id=adultery&do=edit&rev=0,2,1,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?id=adventures_of_a_frenchman,2,2,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?id=advice_of_a_house_husband&do=edit&rev=0,2,1,00:00:11,0,0.00%,0.00%,$0.00
/doku.php?id=aerobic_respiration,2,2,00:00:00,2,100.00%,100.00%,$0.00
/doku.php?id=agony_i_must_ignore,2,2,00:00:00,0,0.00%,100.00%,$0.00
/doku.php?id=alan_turing,2,1,00:00:21,1,0.00%,50.00%,$0.00
/doku.php?id=alessoninphysics,2,2,00:00:00,2,100.00%,100.00%,$0.00
/doku.php?id=alex_jones_predicted_911_is_concerned_about_a_nuclear_false_flag_operation_in_the_us&do=draft&rev=1396329391,2,1,00:02:09,0,0.00%,0.00%,$0.00
/doku.php?id=alex_jones_predicted_911_is_concerned_about_a_nuclear_false_flag_operation_in_the_us&do=edit&rev=1396329391,2,1,00:09:37,0,0.00%,0.00%,$0.00
/doku.php?id=alex_jones_predicted_911_is_concerned_about_a_nuclear_false_flag_operation_in_the_us&do=edit&rev=1396330808,2,1,00:01:34,0,0.00%,0.00%,$0.00
/doku.php?id=alex_jones_predicted_911_is_concerned_about_a_nuclear_false_flag_operation_in_the_us&do=edit&rev=1396330999,2,1,00:01:46,0,0.00%,0.00%,$0.00
/doku.php?id=alex_jones_predicted_911_is_concerned_about_a_nuclear_false_flag_operation_in_the_us&do=edit&rev=1396331218,2,1,00:01:13,0,0.00%,0.00%,$0.00
/doku.php?id=alex_jones_predicted_911_is_concerned_about_a_nuclear_false_flag_operation_in_the_us&do=revisions,2,2,00:00:58,0,0.00%,0.00%,$0.00
/doku.php?id=alexander_solzhenitsyn_s_harvard_address_1978,2,2,00:00:00,1,100.00%,100.00%,$0.00
/doku.php?id=all_about_lasik_eye_surgery&do=edit&rev=0,2,1,00:00:08,0,0.00%,0.00%,$0.00
/doku.php?id=alternate_reality,2,2,00:00:38,0,0.00%,0.00%,$0.00
/doku.php?id=alternative_medicine,2,2,00:00:00,1,100.00%,100.00%,$0.00
/doku.php?id=alternative_sources_of_energy,2,2,00:00:08,1,100.00%,50.00%,$0.00
